"AUTHOR_ID"	"AUTHOR_NAME"	"AUTHOR_SUMMARY"
"1013407"	"মোহাম্মদ নেয়ামত উল্লাহ"	
"1013408"	"শাহেদ সীমান্ত"	
"1013409"	"অমল দাশ গুপ্ত"	
"1013410"	"তাহমিনা খান"	
"1013411"	"মেজর (অব.) সুধীর সাহা"	
"1013412"	"হামীম ফারুক"	
"1013413"	"শামসুন নাহার তারেক"	
"1013414"	"ওয়াসিফ-এ-খোদা"	
"1013415"	"ফারজানা সাগীর শশী"	
"1013416"	"এ এফ এম হায়াতুল্লাহ্"	
"1013417"	"অসিত বরণ দাশ"	
"1013418"	"শাহ সোহেল আমিন"	
"1013419"	"শ্যামল দত্ত"	
"1013420"	"কাশীনাথ মজুমদার পিংকু"	
"1013421"	"রাশেদুল ইসলাম বাবু"	
"1013422"	"তানিয়া মোর্শেদ"	
"1013423"	"ইউনুস হোসেন"	
"1013424"	"নাফিস সবুর"	
"1013425"	"ড. মোঃ শহীদুর রশীদ ভূঁইয়া"	
"1013426"	"আজিম হোসেন আকাশ"	
"1013427"	"আখতারুজ্জামান চৌধুরী"	
"1013428"	"শেখ সাদী রাজন"	
"1013429"	"পলাশ রঞ্জন সান্যাল"	
"1013430"	"অধ্যাপক বিগ্রেডিয়ার (অব.) আব্দুল মালিক"	
"1013431"	"সুকুমার সাহা"	
"1013432"	"দীপন নন্দী"	
"1013433"	"ফারুক আহমেদ নিলয়"	
"1013434"	"সাদিয়া সুলতানা"	
"1013435"	"মাজহার মোশাররফ"	
"1013436"	"শাহানুর ইসলাম সবুজ"	
"1013437"	"ফাল্গুনী তানিয়া"	
"1013438"	"নাজমুল নাহার খুকু"	
"1013439"	"হুমায়ূন কবির জয়"	
"1013440"	"তিমির চৌধুরী"	
"1013441"	"অধ্যাপক শফিকুর রহমান"	
"1013442"	"ড. মোহাম্মদ জাহিদ হাসান"	
"1013443"	"আসিফ মাহ্‌মুদ"	
"1013444"	"তরিকুল জনি"	
"1013445"	"প্রবীর ভৌমিক"	
"1013446"	"সরদার আমিন"	
"1013447"	"ড. ইকবাল হুসাইন"	
"1013448"	"আছাদুজ্জামান"	
"1013449"	"শান্তি সেন"	
"1013450"	"ফারজানা ইয়াসমিন তিথি"	
"1013451"	"রাশেদুল ইসলাম বিপ্লব"	
"1013452"	"দিলীবা বিশ্বাস"	
"1013453"	"জামাল হোসেন"	
"1013454"	"আল মামুন শাহ্"	
"1013455"	"আয়েশা জেবীন"	
"1013456"	"সরকার মুনীর"	
"1013457"	"অনন্ত জলিল"	
"1013458"	"শেখ সুমন"	
"1013459"	"মো: রুহুল মাওলা"	
"1013460"	"শিরীন বেগম"	
"1013461"	"কায়েস মাহমুদ"	
"1013462"	"সুরত নূর ডেইজী"	
"1013463"	"আফসানা বেগম"	
"1013464"	"ইমরান এইচ সরকার"	
"1013465"	"জেমস্ জর্নেশ চিরান"	
"1013466"	"হিমেল রিছিল"	
"1013467"	"বাবুল ডি’ নকরেক"	
"1013468"	"কমল কর্নেল"	
"1013469"	"থিওফিল নকরেক"	
"1013470"	"ম. আ. কুদ্দুস পদ্মা"	
"1013471"	"শিহরণ রশীদ"	
"1013472"	"মো: আলাউদ্দিন হোসেন"	
"1013473"	"দেওয়ান আজিজুল হক"	
"1013474"	"নাহিদ ইয়াসমিন"	
"1013475"	"জিয়া হাসান"	
"1013476"	"যায়নুদ্দিন সানী"	
"1013477"	"সন্তোষ কুমার শীল"	
"1013478"	"মাহমুদুল ইসলাম"	
"1013479"	"শিউলি আফছার"	
"1013480"	"খলিলুর রহমান খলিল"	
"1013481"	"শিউলি খন্দকার"	
"1013482"	"সোনিকা আহুজা"	
"1013483"	"সুস্মিতা চক্রবর্তী"	
"1013484"	"তরুণ আহমেদ"	
"1013485"	"সৈয়দ রুম্মান"	
"1013486"	"রইস উদ্দিন ভূঞা"	
"1013487"	"সৈয়দ নাজাত হোসেন"	
"1013488"	"বিকাশ সি এইচ ভৌমিক"	
"1013489"	"এম এ মান্নান ভূইয়া"	
"1013490"	"খ. ম. মতিউর রহমান"	
"1013491"	"মনিন্দ্র কুমার বর্মন"	
"1013492"	"জুবায়ের ইসলাম"	
"1013493"	"নরেন্দ্র চন্দ্র দাস"	
"1013494"	"রোস্তম মল্লিক"	
"1013495"	"রায়না নীলা"	
"1013496"	"হাবিবা আক্তার পিংকি"	
"1013497"	"সাইদা ইসলাম বকুল"	
"1013498"	"হাজেরা রিতা"	
"1013499"	"হাফিজ মোঃ আকিল মোস্তফা"	
"1013500"	"মুস্তাসির মাওলা"	
"1013501"	"শায়লা শহীদ"	
"1013502"	"আসিফ ইকবাল"	
"1013503"	"নুরেন নাহার সীমা"	
"1013504"	"মো: হেমায়েত হোসেন হিমু"	
"1013505"	"উ থুন অং জাঁ"	
"1013506"	"উমর ফারুক"	
"1013507"	"নাহিদা হক দীপা"	
"1013508"	"মুতরাম চৌধুরী"	
"1013509"	"রুবাইয়াৎ আহমেদ"	
"1013510"	"সায়েদুর রহমান চপল"	
"1013511"	"অধ্যাপক ফারুক আহমেদ"	
"1013512"	"মাহফুজা কবীর রিতা"	
"1013513"	"লে: জে: মাহবুবুর রহমান (অব)"	
"1013514"	"ফাহমিদুর রহমান"	
"1013515"	"এ্যাডভোকেট বারেক সিকদার"	
"1013516"	"টি. আই. রুমা হামিদ"	
"1013517"	"মাসুদ করিম"	
"1013518"	"শেখ লিপি আহম্মদ"	
"1013519"	"সীমান্ত প্রধান"	
"1013520"	"তারেক-উল আলম"	
"1013521"	"শিউলি মনজুর"	
"1013522"	"ডা. কানিজ ফাতেমা"	
"1013523"	"শাহিন শাওন"	
"1013524"	"কানিজ ফাতেমা নওরিন"	
"1013525"	"জাবেদ মোর্শেদ"	
"1013526"	"মারুফ ইসলাম"	
"1013527"	"সুমন গুপ্ত"	
"1013528"	"রবিউল মানিক"	
"1013529"	"রওশন ঝুনু"	
"1013530"	"স্যামুয়েল পি. হ্যান্টিংটন"	
"1013531"	"অমর চিত্র কথা"	
"1013532"	"সৌরভ মন্ডল"	
"1013533"	"মুহাম্মদ মুয়াজ্জম হুসাইন ফারুকী"	
"1013534"	"মাওলানা মুহাম্মদ আমীন দোস্ত"	
"1013535"	"প্রফেসর দেওয়ান মোঃ আজিজুল ইসলাম"	
"1013536"	"সৈয়দ নাজমুল হুদা"	
"1013537"	"মাহমুদ হাসান রাসেল"	
"1013538"	"মাসুম ফকির"	
"1013539"	"গিলবার্ট নির্মল বাইন"	
"1013540"	"রাশিদুল ইসলাম"	
"1013541"	"আবুল মনসুর আহমেদ"	
"1013542"	"শেখ আকরাম আলী"	
"1013543"	"মুহম্মদ র ই শামীম"	
"1013544"	"এনামুল হক অপু"	
"1013545"	"শাহেদ কামাল"	
"1013546"	"মো. ছানোয়ার হোসেন খান"	
"1013547"	"সুমন তালুকদার"	
"1013548"	"রাকিব রহমান"	
"1013549"	"আতাউল করিম আতিক"	
"1013550"	"শ্যামলী রহমান"	
"1013551"	"পারভেজ আলিম"	
"1013552"	"শেলী সেলিনা"	
"1013553"	"বসন্ত বোস"	
"1013554"	"কর্নেল সরোয়ার হোসেন মোল্লা(অব.)"	
"1013555"	"ডা. আহসান কবীর"	
"1013556"	"কালী রঞ্জন বর্মন"	
"1013557"	"কবি রাসেল আশেকী"	
"1013558"	"সৈয়দা উম্মে হাবীবা"	
"1013559"	"নাদিরা বেগম"	
"1013560"	"আল ইমরান শিকদার"	
"1013561"	"সমীর চন্দ্র দাস"	
"1013562"	"নিয়ামত সরকার মজনু"	
"1013563"	"ফৌজিয়া নিগার সুলতানা"	
"1013564"	"কমোডর শহীদ সরওয়ার নিজাম"	
"1013565"	"আলাউল কবীর"	
"1013566"	"শাফিক আফতাব"	
"1013567"	"খন্দকার হাসিনা বেগম"	
"1013568"	"আলী আজম বাবলা"	
"1013569"	"মীর নাজমুল আহসান রবিন"	
"1013570"	"আর. পি. চ্যাটার্জি"	
"1013571"	"আহমেদ জুয়েল"	
"1013572"	"শাহ আবদুল করিম"	
"1013573"	"নূর ইলিয়াস"	
"1013574"	"এম. এম. আব্দুল জলিল"	
"1013575"	"আল-ইমরান"	
"1013576"	"সরদার জাকির হোসেন"	
"1013577"	"মাধব দীপ"	
"1013578"	"মহাদেব বসু"	
"1013579"	"সুব্রত কুমার বিশ্বাস"	
"1013580"	"সোহেল আমিন বাবু"	
"1013581"	"শাহ মতিউর রহমান"	
"1013582"	"ড. সৈয়দ কামাল আহমেদ"	
"1013583"	"কাজী হেলেন শীমু"	
"1013584"	"মোঃ মাহমুদ হাসান"	
"1013585"	"সারোয়ার হাসান সজীব"	
"1013586"	"লিয়াকত আলী ভূইয়া"	
"1013587"	"ড. জিতেন্দ্র লাল বড়ুয়া"	
"1013588"	"সাকিরা পারভীন"	
"1013589"	"সৈয়দ আর. ডব্লিউ আলী"	
"1013590"	"এডভোকেট ফখরুল ইসলাম গুন্দু"	
"1013591"	"জাফরী"	
"1013592"	"শারমিন আক্তার শোভা"	
"1013593"	"গিয়াস উদ্দিন চাষা"	
"1013594"	"ডা. এ. এন এম আতাই রাব্বী"	
"1013595"	"শাইখ মুহাম্মদ ইসমাঈল পনিথথী"	
"1013596"	"মুন্সী আরমান আলী"	
"1013597"	"নীরদচন্দ্র চৌধুরী"	
"1013598"	"ডঃ রমেন মজুমদার"	
"1013599"	"পদ্ম"	
"1013600"	"শেখ শাফীকুল ইসলাম"	
"1013601"	"মোহাম্মদ ইব্রাহীম মুন্সী"	
"1013602"	"আনোয়ারুল আলম সজল"	
"1013603"	"ড. আলমাস আবেদিন"	
"1013604"	"তারিক আজিজ"	
"1013605"	"মোয়াজ্জেম আজিম"	
"1013606"	"বিনয় মজুমদার"	
"1013607"	"লাকী ইনাম"	
"1013608"	"এম. মিজানুর রহমান সোহেল"	
"1013609"	"এম সাইফুল"	
"1013610"	"অমিত দাশ"	
"1013611"	"ছাদেকুর রহমান রতন"	
"1013612"	"এম. ডি. রাজীব হাসান"	
"1013613"	"রেহেনা  বেগম রুবী"	
"1013614"	"অনামিকা শারমিন"	
"1013615"	"মুহম্মদ আব্দুল বাতেন"	
"1013616"	"আলী কবীর"	
"1013617"	"সাগর আল হেলাল"	
"1013618"	"দিলু খন্দকার"	
"1013619"	"মোহাম্মদ হোসেন জেমী"	
"1013620"	"নচিকেতা চক্রবর্তী"	
"1013621"	"সন্দীপন চট্টোপাধ্যায়"	
"1013622"	"সেরাজুল ইসলাম নীলকণ্ঠ"	
"1013623"	"শহীদুজ্জামান"	
"1013624"	"আন্না কোককিয়ারেল্লা"	
"1013625"	"মাসুক ইসলাম"	
"1013626"	"উম্মে কুলসুম আরা বেগম"	
"1013627"	"মেহেদী কাবুল"	
"1013628"	"কামরুল আলম"	
"1013629"	"শাহাদাত বখত সাহেদ"	
"1013630"	"সামিনা আকতার সাথী"	
"1013631"	"মো: নূরুল আবছার"	
"1013632"	"সুজা সরকার"	
"1013633"	"বজলুল হাবিব ভূঁইয়া"	
"1013634"	"আলহাজ্ব প্রফেসর মাওলানা মোহাম্মদ সালাহউদ্দিন"	
"1013635"	"এম এইচ মেহেদী"	
"1013636"	"মোহাম্মদ সাইফুল ইসলাম সজীব"	
